country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
HU,P05,2027-04,10,1559116.9046393523,1163886.4028527306,1960226.8254607935,gradient_boosting,Upside,upside,1.0759346854450327
HU,P05,2027-05,11,1666738.5060882727,1252121.4496487973,2193083.496608394,gradient_boosting,Upside,upside,1.083838313388527
HU,P05,2027-06,12,1482788.8372688573,1181134.0675688535,1930154.4148536995,gradient_boosting,Upside,upside,1.0918
HU,P06,2026-07,1,827034.6061970564,740741.2965716793,940906.2343727455,gradient_boosting,Upside,upside,1.0094919475328417
HU,P06,2026-08,2,848969.0053296398,737237.8987977011,1012668.572595811,gradient_boosting,Upside,upside,1.0190739921336496
HU,P06,2026-09,3,853863.1479950786,759048.207245406,1015534.2191448142,gradient_boosting,Upside,upside,1.0287469889990652
HU,P06,2026-10,4,845901.6702390073,732278.5943699612,1081614.9402126183,gradient_boosting,Upside,upside,1.0385118014432133
HU,P06,2026-11,5,884894.5744209541,720050.5039393046,1197528.147295903,gradient_boosting,Upside,upside,1.048369300974749
HU,P06,2026-12,6,883377.3497030422,756188.1843015401,1149508.155086238,gradient_boosting,Upside,upside,1.0583203673746433
HU,P06,2027-01,7,958559.9754123376,770641.657055823,1289433.5208528554,gradient_boosting,Upside,upside,1.0683658887747012
HU,P06,2027-02,8,974465.8707189442,752058.225271127,1223389.7691294942,gradient_boosting,Upside,upside,1.0785067617368282
HU,P06,2027-03,9,1022486.2405549336,793217.1757014812,1318222.8802982331,gradient_boosting,Upside,upside,1.0887438913330492
HU,P06,2027-04,10,1045979.8762198619,780827.7570253676,1315076.378273644,gradient_boosting,Upside,upside,1.0990781912262844
HU,P06,2027-05,11,1099951.534729307,826328.1283643286,1447308.9504276207,gradient_boosting,Upside,upside,1.1095105837518944
HU,P06,2027-06,12,1094415.7596123153,871770.615796704,1424607.0357475718,gradient_boosting,Upside,upside,1.120042
HU,P07,2026-07,1,1066685.2099854155,955386.6060233105,1213553.528072488,gradient_boosting,Upside,upside,1.0073458250304712
HU,P07,2026-08,2,1090311.791050715,946818.0449726529,1300547.4619170546,gradient_boosting,Upside,upside,1.0147456112063205
HU,P07,2026-09,3,1129397.602720806,1003986.6782228526,1343238.568471056,gradient_boosting,Upside,upside,1.0221997549166806
HU,P07,2026-10,4,1159235.259722836,1003524.6369641114,1482259.9602897149,gradient_boosting,Upside,upside,1.0297086554624888
HU,P07,2026-11,5,1218851.3671212757,991795.5951951451,1649471.9955232404,gradient_boosting,Upside,upside,1.0372727150778782
HU,P07,2026-12,6,1159775.6281888667,992790.4838992466,1509175.6010288561,gradient_boosting,Upside,upside,1.0448923389517217
HU,P07,2027-01,7,1214612.3543994718,976496.9344481936,1633869.4758572422,gradient_boosting,Upside,upside,1.052567935249341
HU,P07,2027-02,8,1319196.2469791526,1018108.9128914378,1656180.3142860401,gradient_boosting,Upside,upside,1.0602999151343668
HU,P07,2027-03,9,1316332.945046111,1021175.502944279,1697059.7133007725,gradient_boosting,Upside,upside,1.0680886927907673
HU,P07,2027-04,10,1361204.7137624787,1016144.2372492665,1711398.2838112472,gradient_boosting,Upside,upside,1.0759346854450327
HU,P07,2027-05,11,1451639.0452908059,1090530.025626021,1910057.0495195757,gradient_boosting,Upside,upside,1.083838313388527
HU,P07,2027-06,12,1430653.0072404863,1139604.6174949566,1862288.9171023993,gradient_boosting,Upside,upside,1.0918
IT,P01,2026-07,1,112634.666293663,100882.29455468137,128142.95668898513,gradient_boosting,Upside,upside,1.002974840873398
IT,P01,2026-08,2,98264.5950819986,85332.18898413221,117212.13214345215,gradient_boosting,Upside,upside,1.0059585314250183
IT,P01,2026-09,3,76293.10243463691,67821.33971254963,90738.49408891561,gradient_boosting,Upside,upside,1.0089510979812448
IT,P01,2026-10,4,95122.79837733753,82345.72827904776,121629.07758615802,gradient_boosting,Upside,upside,1.0119525669467793
IT,P01,2026-11,5,59022.1855785206,48027.13870996761,79874.74506943596,gradient_boosting,Upside,upside,1.0149629648048728
IT,P01,2026-12,6,60266.95114698632,51589.68177817686,78423.28292539205,gradient_boosting,Upside,upside,1.0179823181175596
IT,P01,2027-01,7,64218.058213294076,51628.601301772316,86384.70103937079,gradient_boosting,Upside,upside,1.0210106535258918
IT,P01,2027-02,8,63215.30970759421,48787.33576742156,79363.43947229807,gradient_boosting,Upside,upside,1.0240479977501757
IT,P01,2027-03,9,30157.130659994356,23395.08646727466,38879.56440232618,gradient_boosting,Upside,upside,1.0270943775902046
IT,P01,2027-04,10,50412.34944045056,37633.00101166764,63381.80248936055,gradient_boosting,Upside,upside,1.0301498199254973
IT,P01,2027-05,11,51529.10065002989,38710.74674841471,67801.64963961563,gradient_boosting,Upside,upside,1.033214351715535
IT,P01,2027-06,12,100338.95207572075,79926.2522228602,130611.76781413161,gradient_boosting,Upside,upside,1.036288
IT,P02,2026-07,1,4386378.395666442,3928700.922202749,4990324.162828444,gradient_boosting,Upside,upside,1.0102016730379573
IT,P02,2026-08,2,4537885.198362893,3940663.236966172,5412887.511300258,gradient_boosting,Upside,upside,1.0205074202086877
IT,P02,2026-09,3,4633375.955383656,4118875.1624729973,5510662.73782086,gradient_boosting,Upside,upside,1.030918303242466
IT,P02,2026-10,4,5188606.158419329,4491662.988859083,6634428.252446727,gradient_boosting,Upside,upside,1.0414353947009913
IT,P02,2026-11,5,6276397.957157696,5107188.633100521,8493851.623223225,gradient_boosting,Upside,upside,1.0520597780878869
IT,P02,2026-12,6,5964047.647213692,5105340.727776715,7760807.326676036,gradient_boosting,Upside,upside,1.062792547960325
IT,P02,2027-01,7,5045170.769002819,4056103.8028751924,6786651.304923117,gradient_boosting,Upside,upside,1.0736348100417938
IT,P02,2027-02,8,5298033.844168885,4088834.7657905896,6651398.059406672,gradient_boosting,Upside,upside,1.0845876813360096
IT,P02,2027-03,9,5515764.119982995,4278980.648887684,7111104.459795413,gradient_boosting,Upside,upside,1.0956522902419956
IT,P02,2027-04,10,5545529.931887235,4139758.1317543183,6972213.886934692,gradient_boosting,Upside,upside,1.1068297766703337
IT,P02,2027-05,11,5863891.363721509,4405192.6130619915,7715669.451870843,gradient_boosting,Upside,upside,1.1181212921605994
IT,P02,2027-06,12,6499180.982174244,5177004.220965634,8460019.761669058,gradient_boosting,Upside,upside,1.129528
IT,P03,2026-07,1,1498413.8955950157,1342068.4497446648,1704725.4921037434,gradient_boosting,Upside,upside,1.0102016730379573
IT,P03,2026-08,2,1603418.7003905599,1392395.9840087309,1912592.4696950177,gradient_boosting,Upside,upside,1.0205074202086877
IT,P03,2026-09,3,1294871.5300542165,1151085.9975730372,1540043.4498831877,gradient_boosting,Upside,upside,1.030918303242466
IT,P03,2026-10,4,1297399.8238550525,1123130.6814655853,1658924.532581132,gradient_boosting,Upside,upside,1.0414353947009913
IT,P03,2026-11,5,1275089.502612379,1037557.315259339,1725579.0846034354,gradient_boosting,Upside,upside,1.0520597780878869
IT,P03,2026-12,6,1262208.5065789483,1080475.0191079148,1642467.9353839739,gradient_boosting,Upside,upside,1.062792547960325
IT,P03,2027-01,7,1189396.5923295326,956224.5287939264,1599949.7945635982,gradient_boosting,Upside,upside,1.0736348100417938
IT,P03,2027-02,8,1208633.8562090287,932780.7778763386,1517375.147493617,gradient_boosting,Upside,upside,1.0845876813360096
IT,P03,2027-03,9,1228256.4331632433,952848.1267602737,1583508.5782577796,gradient_boosting,Upside,upside,1.0956522902419956
IT,P03,2027-04,10,1335073.9744829105,996637.5459591645,1678544.957705608,gradient_boosting,Upside,upside,1.1068297766703337
IT,P03,2027-05,11,1553663.8281474945,1167175.1733465446,2044300.583649703,gradient_boosting,Upside,upside,1.1181212921605994
IT,P03,2027-06,12,1740773.3595166053,1386634.878253092,2265974.291605392,gradient_boosting,Upside,upside,1.129528
IT,P04,2026-07,1,1582264.290589347,1417169.841924316,1800120.9674727453,gradient_boosting,Upside,upside,1.0073458250304712
IT,P04,2026-08,2,1655065.8220092603,1437245.9316300054,1974198.2722625495,gradient_boosting,Upside,upside,1.0147456112063205
IT,P04,2026-09,3,1631545.3844841197,1450374.8077664145,1940463.3774415522,gradient_boosting,Upside,upside,1.0221997549166806
IT,P04,2026-10,4,1702323.6934474637,1473664.4284532182,2176681.764194246,gradient_boosting,Upside,upside,1.0297086554624888
IT,P04,2026-11,5,1660341.1172097856,1351041.686452162,2246940.2338380544,gradient_boosting,Upside,upside,1.0372727150778782
IT,P04,2026-12,6,1777986.7196057872,1521991.196245771,2313632.1465667323,gradient_boosting,Upside,upside,1.0448923389517217
IT,P04,2027-01,7,1741391.5684808795,1400005.1309672815,2342481.1372537054,gradient_boosting,Upside,upside,1.052567935249341
IT,P04,2027-02,8,1726676.6279789994,1332587.8303946794,2167750.1334203016,gradient_boosting,Upside,upside,1.0602999151343668
IT,P04,2027-03,9,1949034.3569403305,1512008.1489979734,2512759.176506554,gradient_boosting,Upside,upside,1.0680886927907673
IT,P04,2027-04,10,1853165.0484173158,1383394.404663808,2329923.964716587,gradient_boosting,Upside,upside,1.0759346854450327
IT,P04,2027-05,11,2086621.8602037115,1567554.8257410747,2745563.235360154,gradient_boosting,Upside,upside,1.083838313388527
IT,P04,2027-06,12,2340843.3766748705,1864628.1854442367,3047088.745483191,gradient_boosting,Upside,upside,1.0918
IT,P05,2026-07,1,6087329.254629274,5452173.501502085,6925473.255221407,gradient_boosting,Upside,upside,1.0073458250304712
IT,P05,2026-08,2,6054802.051324555,5257941.708038326,7222298.708401336,gradient_boosting,Upside,upside,1.0147456112063205
IT,P05,2026-09,3,6060336.5998511985,5387382.7933926545,7207805.151370811,gradient_boosting,Upside,upside,1.0221997549166806
IT,P05,2026-10,4,6056796.98960693,5243236.822880847,7744543.301283072,gradient_boosting,Upside,upside,1.0297086554624888
IT,P05,2026-11,5,6217976.633446226,5059650.423696568,8414790.024735572,gradient_boosting,Upside,upside,1.0372727150778782
IT,P05,2026-12,6,5988561.571414867,5126325.1234463835,7792706.441807175,gradient_boosting,Upside,upside,1.0448923389517217
IT,P05,2027-01,7,6112426.6579104625,4914132.3747197185,8222300.146711191,gradient_boosting,Upside,upside,1.052567935249341
IT,P05,2027-02,8,6088348.904406079,4698771.921587044,7643596.3375975825,gradient_boosting,Upside,upside,1.0602999151343668
IT,P05,2027-03,9,6258977.314611715,4855545.347565206,8069279.346889638,gradient_boosting,Upside,upside,1.0680886927907673
IT,P05,2027-04,10,6236202.100657416,4655347.401339184,7840573.474848764,gradient_boosting,Upside,upside,1.0759346854450327
IT,P05,2027-05,11,6232133.65951565,4681831.13527019,8200200.227820016,gradient_boosting,Upside,upside,1.083838313388527
IT,P05,2027-06,12,6254065.681468522,4981754.550298322,8140951.821640078,gradient_boosting,Upside,upside,1.0918
IT,P06,2026-07,1,3343326.9353890037,2994482.1056169784,3803658.436397163,gradient_boosting,Upside,upside,1.0094919475328417
IT,P06,2026-08,2,3494957.3675144943,3034993.0443143523,4168860.66090233,gradient_boosting,Upside,upside,1.0190739921336496
IT,P06,2026-09,3,3452478.084458557,3069106.9250565963,4106172.8028054126,gradient_boosting,Upside,upside,1.0287469889990652
IT,P06,2026-10,4,3517074.4130758056,3044654.47712618,4497118.713511315,gradient_boosting,Upside,upside,1.0385118014432133
IT,P06,2026-11,5,3655039.204538374,2974154.0938568227,4946365.876148471,gradient_boosting,Upside,upside,1.048369300974749
IT,P06,2026-12,6,3749580.4906770927,3209713.7922890354,4879198.401039478,gradient_boosting,Upside,upside,1.0583203673746433
IT,P06,2027-01,7,3715375.4170994298,2987004.612607907,4997840.227263679,gradient_boosting,Upside,upside,1.0683658887747012
IT,P06,2027-02,8,3649376.2355902055,2816459.24968077,4581596.63101536,gradient_boosting,Upside,upside,1.0785067617368282
IT,P06,2027-03,9,3942414.6247190596,3058418.6564375167,5082690.559343352,gradient_boosting,Upside,upside,1.0887438913330492
IT,P06,2027-04,10,4047141.3792911554,3021205.663130958,5088338.837525474,gradient_boosting,Upside,upside,1.0990781912262844
IT,P06,2027-05,11,3953823.9601333393,2970272.643569747,5202415.402169894,gradient_boosting,Upside,upside,1.1095105837518944
IT,P06,2027-06,12,4947584.990030826,3941060.950176368,6440298.693481717,gradient_boosting,Upside,upside,1.120042
IT,P07,2026-07,1,526136.20580561,471238.82403645257,598578.1398532757,gradient_boosting,Upside,upside,1.0073458250304712
IT,P07,2026-08,2,547399.7078416673,475357.53116801905,652950.1987697971,gradient_boosting,Upside,upside,1.0147456112063205
IT,P07,2026-09,3,566001.4655927352,503151.35249157535,673168.5958636216,gradient_boosting,Upside,upside,1.0221997549166806
IT,P07,2026-10,4,599990.5356405174,519398.6979006413,767179.8628221095,gradient_boosting,Upside,upside,1.0297086554624888
IT,P07,2026-11,5,597990.988524005,486593.2339110934,809261.4208369362,gradient_boosting,Upside,upside,1.0372727150778782
IT,P07,2026-12,6,635601.943627332,544087.6199187732,827086.6553618237,gradient_boosting,Upside,upside,1.0448923389517217
IT,P07,2027-01,7,602162.5945517455,484113.2444349898,810015.7051568397,gradient_boosting,Upside,upside,1.052567935249341
IT,P07,2027-02,8,698364.1337757811,538972.6893697472,876758.8091699213,gradient_boosting,Upside,upside,1.0602999151343668
IT,P07,2027-03,9,586802.35530999,455225.3991421415,756524.8903131462,gradient_boosting,Upside,upside,1.0680886927907673
IT,P07,2027-04,10,524961.7080256119,391885.81187931355,660017.2311322318,gradient_boosting,Upside,upside,1.0759346854450327
IT,P07,2027-05,11,670855.8626980351,503974.08606000675,882707.7047250557,gradient_boosting,Upside,upside,1.083838313388527
IT,P07,2027-06,12,683337.364459302,544320.9582641678,889504.0195170174,gradient_boosting,Upside,upside,1.0918
NL,P01,2026-07,1,1191705.2816615545,1067362.0049932562,1355787.1951770769,gradient_boosting,Upside,upside,1.002974840873398
NL,P01,2026-08,2,1197700.5553552622,1040073.5895842321,1428643.1002482665,gradient_boosting,Upside,upside,1.0059585314250183
NL,P01,2026-09,3,1290988.196983272,1147633.8787966752,1535424.8436965395,gradient_boosting,Upside,upside,1.0089510979812448
NL,P01,2026-10,4,1024728.2935868945,887084.8951355306,1310272.1876515537,gradient_boosting,Upside,upside,1.0119525669467793
NL,P01,2026-11,5,1453812.3522905265,1182986.4790220722,1967444.7816494,gradient_boosting,Upside,upside,1.0149629648048728
NL,P01,2026-12,6,1563398.0465116033,1338299.1204490385,2034395.3857489224,gradient_boosting,Upside,upside,1.0179823181175596
NL,P01,2027-01,7,1717140.5318309842,1380508.3237266517,2309859.1830996578,gradient_boosting,Upside,upside,1.0210106535258918
NL,P01,2027-02,8,1408458.385551885,1086998.2681126597,1768244.153956415,gradient_boosting,Upside,upside,1.0240479977501757
NL,P01,2027-03,9,1527255.2681228034,1184803.3374983035,1968987.7072603293,gradient_boosting,Upside,upside,1.0270943775902046
NL,P01,2027-04,10,1180992.7058903128,881615.3222146875,1484823.6048695904,gradient_boosting,Upside,upside,1.0301498199254973
NL,P01,2027-05,11,1542264.1285488368,1158611.2574503843,2029300.9343557153,gradient_boosting,Upside,upside,1.033214351715535
NL,P01,2027-06,12,1320002.4310088584,1051464.5115685975,1718254.4512016708,gradient_boosting,Upside,upside,1.036288
NL,P02,2026-07,1,9587969.91384735,8587555.118317872,10908105.415806236,gradient_boosting,Upside,upside,1.0102016730379573
NL,P02,2026-08,2,10034338.134859048,8713739.036322927,11969175.33170237,gradient_boosting,Upside,upside,1.0205074202086877
NL,P02,2026-09,3,11242774.573390126,9994350.856380086,13371489.710286362,gradient_boosting,Upside,upside,1.030918303242466
NL,P02,2026-10,4,11667309.296556648,10100134.746569393,14918443.231908536,gradient_boosting,Upside,upside,1.0414353947009913
NL,P02,2026-11,5,14032995.774978247,11418835.61232506,18990858.252710514,gradient_boosting,Upside,upside,1.0520597780878869
NL,P02,2026-12,6,13009992.987561893,11136806.913090266,16929450.411927015,gradient_boosting,Upside,upside,1.062792547960325
NL,P02,2027-01,7,10227991.963618562,8222872.7230198085,13758466.895334594,gradient_boosting,Upside,upside,1.0736348100417938
NL,P02,2027-02,8,11321589.554492163,8737601.59636751,14213650.008111868,gradient_boosting,Upside,upside,1.0845876813360096
NL,P02,2027-03,9,12250258.177566055,9503419.026889943,15793435.626540855,gradient_boosting,Upside,upside,1.0956522902419956
NL,P02,2027-04,10,12089777.02084286,9025062.229913583,15200082.277074354,gradient_boosting,Upside,upside,1.1068297766703337
NL,P02,2027-05,11,12634015.986038093,9491184.342078364,16623754.628369607,gradient_boosting,Upside,upside,1.1181212921605994
NL,P02,2027-06,12,12968175.92898972,10329963.376422986,16880746.194476828,gradient_boosting,Upside,upside,1.129528
NL,P03,2026-07,1,9093974.602271553,8145103.587444693,10346093.542385517,gradient_boosting,Upside,upside,1.0102016730379573
NL,P03,2026-08,2,9942176.47244216,8633706.585287157,11859242.909503365,gradient_boosting,Upside,upside,1.0205074202086877
NL,P03,2026-09,3,7108086.262043134,6318787.907427805,8453936.498708762,gradient_boosting,Upside,upside,1.030918303242466
NL,P03,2026-10,4,6075082.525035219,5259066.211392336,7767924.161027014,gradient_boosting,Upside,upside,1.0414353947009913
NL,P03,2026-11,5,5920204.042835234,4817348.899733603,8011814.270269879,gradient_boosting,Upside,upside,1.0520597780878869
NL,P03,2026-12,6,6337238.886715175,5424799.68366995,8246428.07907353,gradient_boosting,Upside,upside,1.062792547960325
NL,P03,2027-01,7,5635281.3320328565,4530527.723969948,7580454.885813261,gradient_boosting,Upside,upside,1.0736348100417938
